

############################ Log - Start ############################
# Log initialized at: 10/21/13 16:48:19
Time	Real temperature	Average temperature	Setpoint temperature
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
2.224	0.000
2.445	1.000
2.664	2.000
2.884	3.000
3.108	4.000
3.327	5.000
3.554	6.000
3.774	7.000
5.099	1.000
7.325	9.000
8.651	2.000
8.871	3.000
11.004	12.000
11.223	13.000
11.442	14.000
11.662	15.000
11.880	16.000
12.099	17.000
12.320	18.000
12.541	19.000
12.759	20.000

# Log finished at: 10/22/13 15:50:16
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:40:40
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
0.138	20.000
1.442	19.500
2.771	19.000
4.094	18.500
5.416	18.000
6.740	17.500
8.063	17.000
9.386	16.500
10.722	16.000
12.045	15.500
13.366	15.000
14.687	14.500
16.010	14.000
17.335	13.500
18.656	13.000
19.988	12.500
21.311	12.000
22.633	11.500
23.954	11.000
25.284	10.500
26.607	10.000
27.929	9.500
29.251	9.000
30.573	8.500
31.903	8.000
33.228	7.500
34.550	7.000
35.873	6.500
37.221	6.000
38.545	5.500
39.867	5.000
41.190	4.500
42.513	4.000
43.847	3.500
45.169	3.000
46.496	2.500
47.829	2.000
49.162	1.500
50.484	1.000
51.825	0.500
53.154	0.000
54.479	-0.500
55.814	-1.000
57.055	-1.500
58.377	-2.000
59.705	-2.500
61.032	-3.000
62.363	-3.500
63.695	-4.000
65.021	-4.500
66.346	-5.000
67.672	-5.500
68.995	-6.000
70.317	-6.500
71.639	-7.000
72.965	-7.500
74.295	-8.000
75.617	-8.500
76.941	-9.000
78.263	-9.500
79.591	-10.000
81.470	-10.500
82.787	-11.000
84.136	-11.500
85.463	-12.000
86.721	-12.500
88.043	-13.000

# Log finished at: 10/22/13 16:42:09
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:50:05
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.06
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position	Loop motor position
1.163	6.000	5.000
1.384	7.000	5.000
1.604	8.000	5.000
1.824	9.000	5.000
2.044	10.000	5.000
2.265	11.000	5.000
2.483	12.000	5.000
3.812	6.000	5.000
4.034	7.000	5.000
4.251	8.000	5.000
4.471	9.000	5.000
4.690	10.000	5.000
4.911	11.000	5.000
5.129	12.000	5.000
6.672	6.000	6.000
6.890	7.000	6.000
7.110	8.000	6.000
7.337	9.000	6.000
7.557	10.000	6.000
7.778	11.000	6.000
7.997	12.000	6.000
9.322	6.000	6.000
9.542	7.000	6.000
9.761	8.000	6.000
9.981	9.000	6.000
10.201	10.000	6.000
10.420	11.000	6.000
10.640	12.000	6.000
12.179	6.000	7.000
12.441	7.000	7.000
12.660	8.000	7.000
12.880	9.000	7.000
13.101	10.000	7.000
13.321	11.000	7.000
13.538	12.000	7.000
14.798	6.000	7.000
14.933	7.000	7.000
15.152	8.000	7.000
15.372	9.000	7.000
15.596	10.000	7.000
15.728	11.000	7.000
15.947	12.000	7.000
17.488	6.000	8.000
17.707	7.000	8.000
17.926	8.000	8.000
18.145	9.000	8.000
18.364	10.000	8.000
18.582	11.000	8.000
18.801	12.000	8.000
20.126	6.000	8.000
20.345	7.000	8.000
20.492	8.000	8.000
20.716	9.000	8.000
20.935	10.000	8.000
21.156	11.000	8.000
21.381	12.000	8.000
22.925	6.000	9.000
23.143	7.000	9.000
23.367	8.000	9.000
23.589	9.000	9.000
23.811	10.000	9.000
24.033	11.000	9.000
24.254	12.000	9.000
25.491	6.000	9.000
25.714	7.000	9.000
25.935	8.000	9.000
26.158	9.000	9.000
26.376	10.000	9.000
26.597	11.000	9.000
26.815	12.000	9.000
28.284	6.000	10.000
28.503	7.000	10.000
28.730	8.000	10.000
28.951	9.000	10.000
29.170	10.000	10.000
29.388	11.000	10.000
29.609	12.000	10.000
30.930	6.000	10.000
31.153	7.000	10.000
31.375	8.000	10.000
31.598	9.000	10.000
31.818	10.000	10.000
32.039	11.000	10.000
32.262	12.000	10.000

# Log finished at: 10/22/13 16:50:37
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:50:57
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.06
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position	Loop motor position
2.549	6.000	5.000
2.773	6.000	5.000
3.217	6.000	6.000
3.436	6.000	6.000
3.878	6.000	7.000
4.098	6.000	7.000
4.822	6.000	8.000
5.525	6.000	8.000
5.965	6.000	9.000
6.184	6.000	9.000
6.629	6.000	10.000
6.846	6.000	10.000

# Log finished at: 10/22/13 16:51:04
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:51:19
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.06
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position	Loop motor position
1.482	6.000	5.000
1.703	6.000	5.000
1.923	6.000	5.000
2.359	6.000	6.000
2.578	6.000	6.000
2.798	6.000	6.000
3.145	6.000	7.000
3.367	6.000	7.000
3.586	6.000	7.000
4.024	6.000	8.000
4.241	6.000	8.000
4.464	6.000	8.000
4.906	6.000	9.000
5.127	6.000	9.000
5.346	6.000	9.000
5.795	6.000	10.000
6.012	6.000	10.000
6.233	6.000	10.000

# Log finished at: 10/22/13 16:51:26
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:51:31
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.06
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position	Loop motor position
1.485	6.000	5.000
1.704	6.000	5.000
1.926	6.000	5.000
2.144	6.000	5.000
2.583	6.000	6.000
2.802	6.000	6.000
3.019	6.000	6.000
3.238	6.000	6.000
3.676	6.000	7.000
3.894	6.000	7.000
4.114	6.000	7.000
4.334	6.000	7.000
4.771	6.000	8.000
4.990	6.000	8.000
5.210	6.000	8.000
5.429	6.000	8.000
5.868	6.000	9.000
6.087	6.000	9.000
6.309	6.000	9.000
6.529	6.000	9.000
6.968	6.000	10.000
7.187	6.000	10.000
7.407	6.000	10.000
7.627	6.000	10.000

# Log finished at: 10/22/13 16:51:39
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:51:45
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.06
# Inner loop motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position	Loop motor position
1.518	6.000	5.000
1.736	6.000	5.000
1.958	6.000	5.000
2.179	6.000	5.000
2.406	6.000	5.000
2.846	6.000	6.000
3.066	6.000	6.000
3.288	6.000	6.000
3.507	6.000	6.000
3.727	6.000	6.000
4.166	6.000	7.000
4.389	6.000	7.000
4.606	6.000	7.000
4.827	6.000	7.000
5.049	6.000	7.000
5.398	6.000	8.000
5.623	6.000	8.000
5.771	6.000	8.000
5.990	6.000	8.000
6.210	6.000	8.000
6.651	6.000	9.000
6.872	6.000	9.000
7.093	6.000	9.000
7.318	6.000	9.000
7.549	6.000	9.000
7.992	6.000	10.000
8.214	6.000	10.000
8.441	6.000	10.000
8.659	6.000	10.000
8.878	6.000	10.000

# Log finished at: 10/22/13 16:51:54
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:52:40
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
3.132	20.000

# Log finished at: 10/22/13 16:52:48
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:53:04
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
1.928	20.000
6.188	3.500
7.512	3.000
7.831	2.500
8.155	2.000
8.476	1.500
8.803	1.000
9.124	0.500
9.444	0.000
9.766	-0.500
10.086	-1.000
10.410	-1.500
10.734	-2.000
11.053	-2.500
11.380	-3.000
11.699	-3.500
13.019	-4.000
14.354	-4.500
17.697	-16.500
18.016	-17.000
19.236	-17.500
19.561	-18.000
19.880	-18.500
20.204	-19.000
20.523	-19.500
20.855	-20.000
31.047	20.000
35.292	3.500
36.634	3.000
36.957	2.500
37.285	2.000
37.608	1.500
37.929	1.000
38.249	0.500
38.569	0.000
38.888	-0.500
39.209	-1.000
39.531	-1.500
39.859	-2.000
40.180	-2.500
40.498	-3.000
40.818	-3.500
42.139	-4.000
43.470	-4.500
46.736	-16.500
47.065	-17.000
48.385	-17.500
48.707	-18.000
49.031	-18.500
49.353	-19.000
49.672	-19.500
49.996	-20.000
64.419	20.000
68.737	3.500
70.060	3.000
70.385	2.500
70.708	2.000
71.032	1.500
71.351	1.000
71.672	0.500
71.996	0.000
72.314	-0.500
72.642	-1.000
72.962	-1.500
73.283	-2.000
73.609	-2.500
73.930	-3.000
74.248	-3.500
75.569	-4.000
76.893	-4.500
80.124	-16.500
80.443	-17.000
81.768	-17.500
81.988	-18.000
82.314	-18.500
82.635	-19.000
82.953	-19.500
83.272	-20.000

# Log finished at: 10/22/13 16:54:27
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/22/13 16:54:33
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
10.057	20.000

# Log finished at: 10/22/13 16:54:44
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:39:59
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
0.246	3.000

# Log finished at: 10/23/13 16:39:59
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:40:05
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
0.171	3.000

# Log finished at: 10/23/13 16:40:06
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:40:52
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor position
0.164	12.000
0.383	12.000
0.604	12.000
0.823	12.000
1.043	12.000
1.263	12.000
1.484	12.000
1.703	12.000

# Log finished at: 10/23/13 16:40:54
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:44:24
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor position
0.145	3.000
0.369	3.000
0.587	3.000

# Log finished at: 10/23/13 16:44:25
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:44:36
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor position
0.185	12.000
0.404	12.000
0.623	12.000
0.843	12.000
1.063	12.000
1.281	12.000

# Log finished at: 10/23/13 16:44:37
############################ Log - End ############################

# Log finished at: 10/23/13 16:46:49
############################ Log - End ############################

# Log finished at: 10/23/13 16:48:15
############################ Log - End ############################

# Log finished at: 10/23/13 16:48:43
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:49:17
# motor device: tango://has6117b:10000/p02/motor/exp.04
Time	Motor p02/motor/exp.04 position
0.140	3.000

# Log finished at: 10/23/13 16:49:17
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:49:43
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor p02/motor/exp.08 position	Motor p02/motor/exp.04 position	Motor p02/motor/exp.07 position
0.149	44.781	3.000	12.000
0.368	44.781	3.000	12.000
0.587	44.781	3.000	12.000

# Log finished at: 10/23/13 16:49:43
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:50:43
# motor device: tango://has6117b:10000/P02/MOTOR/EXP.04
Time	Motor p02/motor/exp.08 position	Motor p02/motor/exp.09 position	Motor p02/motor/exp.04 position
0.143	44.781	10.000	3.000
0.363	46.781	10.000	3.000
0.583	48.000	10.000	3.000
0.803	48.000	10.000	3.000
1.023	48.000	13.000	3.000
1.243	48.000	16.000	3.000
1.463	48.000	19.000	3.000
1.682	48.000	20.000	3.000
1.901	48.000	20.000	3.000
2.121	48.000	20.000	5.000
2.340	48.000	20.000	7.000
2.559	48.000	20.000	9.000
2.777	48.000	20.000	10.000

# Log finished at: 10/23/13 16:50:46
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:54:05
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.05
# Inner loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor p02/motor/exp.08 position	Motor p02/motor/exp.09 position	Motor p02/motor/exp.05 position	Motor p02/motor/exp.10 position	Motor p02/motor/exp.07 position
0.352	48.000	20.000	2.000	15.000	12.000
0.575	48.000	20.000	2.000	15.000	13.000
0.799	48.000	20.000	2.000	15.000	14.000
1.019	48.000	20.000	2.000	15.000	15.000
1.242	48.000	20.000	2.000	15.000	15.000
1.564	47.000	20.000	2.000	15.000	15.000
2.889	42.000	20.000	2.000	15.000	15.000
4.240	37.000	20.000	2.000	15.000	15.000
5.540	32.000	20.000	2.000	15.000	15.000
6.879	27.000	20.000	2.000	15.000	15.000
8.194	22.000	20.000	2.000	15.000	15.000
9.518	17.000	20.000	2.000	15.000	15.000
10.844	12.000	20.000	2.000	15.000	15.000
11.064	12.000	20.000	2.000	15.000	15.000
12.393	12.000	15.000	2.000	15.000	15.000
13.725	12.000	10.000	2.000	15.000	15.000
15.056	12.000	5.000	2.000	15.000	15.000
15.275	12.000	5.000	2.000	15.000	15.000
16.405	12.000	5.000	2.000	20.000	15.000
16.945	12.000	5.000	4.000	20.000	12.000
17.172	12.000	5.000	4.000	20.000	13.000
17.393	12.000	5.000	4.000	20.000	14.000
17.617	12.000	5.000	4.000	20.000	15.000
26.770	48.000	5.000	4.000	20.000	15.000
27.094	47.000	5.000	4.000	20.000	15.000
28.420	42.000	5.000	4.000	20.000	15.000
29.742	37.000	5.000	4.000	20.000	15.000
31.070	32.000	5.000	4.000	20.000	15.000
32.392	27.000	5.000	4.000	20.000	15.000
33.719	22.000	5.000	4.000	20.000	15.000
35.044	17.000	5.000	4.000	20.000	15.000
36.369	12.000	5.000	4.000	20.000	15.000
39.506	12.000	20.000	4.000	20.000	15.000
40.830	12.000	15.000	4.000	20.000	15.000
42.160	12.000	10.000	4.000	20.000	15.000
43.491	12.000	5.000	4.000	20.000	15.000
44.819	12.000	5.000	4.000	15.000	15.000
45.949	12.000	5.000	4.000	20.000	15.000
46.493	12.000	5.000	6.000	20.000	12.000
46.715	12.000	5.000	6.000	20.000	13.000
46.935	12.000	5.000	6.000	20.000	14.000
47.155	12.000	5.000	6.000	20.000	15.000
56.308	48.000	5.000	6.000	20.000	15.000
56.631	47.000	5.000	6.000	20.000	15.000
57.955	42.000	5.000	6.000	20.000	15.000
59.281	37.000	5.000	6.000	20.000	15.000
60.606	32.000	5.000	6.000	20.000	15.000
61.930	27.000	5.000	6.000	20.000	15.000
63.254	22.000	5.000	6.000	20.000	15.000
64.578	17.000	5.000	6.000	20.000	15.000
65.911	12.000	5.000	6.000	20.000	15.000
69.050	12.000	20.000	6.000	20.000	15.000
70.380	12.000	15.000	6.000	20.000	15.000
71.710	12.000	10.000	6.000	20.000	15.000
73.041	12.000	5.000	6.000	20.000	15.000
74.371	12.000	5.000	6.000	15.000	15.000
75.501	12.000	5.000	6.000	20.000	15.000
76.039	12.000	5.000	8.000	20.000	12.000
76.259	12.000	5.000	8.000	20.000	13.000
76.480	12.000	5.000	8.000	20.000	14.000
76.699	12.000	5.000	8.000	20.000	15.000
85.852	48.000	5.000	8.000	20.000	15.000
86.174	47.000	5.000	8.000	20.000	15.000
87.499	42.000	5.000	8.000	20.000	15.000
88.823	37.000	5.000	8.000	20.000	15.000
90.156	32.000	5.000	8.000	20.000	15.000
91.482	27.000	5.000	8.000	20.000	15.000
92.806	22.000	5.000	8.000	20.000	15.000
94.133	17.000	5.000	8.000	20.000	15.000
95.365	12.000	5.000	8.000	20.000	15.000
98.506	12.000	20.000	8.000	20.000	15.000
99.835	12.000	15.000	8.000	20.000	15.000
101.166	12.000	10.000	8.000	20.000	15.000
102.500	12.000	5.000	8.000	20.000	15.000
103.829	12.000	5.000	8.000	15.000	15.000
105.057	12.000	5.000	8.000	20.000	15.000
105.596	12.000	5.000	10.000	20.000	12.000
105.820	12.000	5.000	10.000	20.000	13.000
106.041	12.000	5.000	10.000	20.000	14.000
106.261	12.000	5.000	10.000	20.000	15.000
115.418	48.000	5.000	10.000	20.000	15.000
115.741	47.000	5.000	10.000	20.000	15.000
117.066	42.000	5.000	10.000	20.000	15.000
118.392	37.000	5.000	10.000	20.000	15.000
119.717	32.000	5.000	10.000	20.000	15.000
121.042	27.000	5.000	10.000	20.000	15.000
122.368	22.000	5.000	10.000	20.000	15.000
123.695	17.000	5.000	10.000	20.000	15.000
124.923	12.000	5.000	10.000	20.000	15.000
128.061	12.000	20.000	10.000	20.000	15.000
129.390	12.000	15.000	10.000	20.000	15.000
130.722	12.000	10.000	10.000	20.000	15.000
132.054	12.000	5.000	10.000	20.000	15.000
133.385	12.000	5.000	10.000	15.000	15.000
134.513	12.000	5.000	10.000	20.000	15.000

# Log finished at: 10/23/13 16:56:19
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:58:06
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.04
# Inner loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.04
Time	Motor p02/motor/exp.10 position	Motor p02/motor/exp.04 position
0.383	20.000	10.000
1.714	15.000	10.000
3.155	20.000	11.000
4.478	15.000	11.000
5.919	20.000	12.000
7.241	15.000	12.000
8.680	20.000	13.000
10.003	15.000	13.000
11.448	20.000	14.000
12.770	15.000	14.000
14.211	20.000	15.000
15.532	15.000	15.000

# Log finished at: 10/23/13 16:58:21
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 16:58:30
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.05
# Inner loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor p02/motor/exp.08 position	Motor p02/motor/exp.09 position	Motor p02/motor/exp.05 position	Motor p02/motor/exp.10 position	Motor p02/motor/exp.07 position
2.555	12.000	5.000	2.000	15.000	12.000
2.776	12.000	5.000	2.000	15.000	13.000
3.001	12.000	5.000	2.000	15.000	14.000
3.221	12.000	5.000	2.000	15.000	15.000
12.377	48.000	5.000	2.000	15.000	15.000
12.701	47.000	5.000	2.000	15.000	15.000
14.025	42.000	5.000	2.000	15.000	15.000
15.349	37.000	5.000	2.000	15.000	15.000
16.675	32.000	5.000	2.000	15.000	15.000
17.999	27.000	5.000	2.000	15.000	15.000
19.322	22.000	5.000	2.000	15.000	15.000
20.647	17.000	5.000	2.000	15.000	15.000
21.978	12.000	5.000	2.000	15.000	15.000
25.115	12.000	20.000	2.000	15.000	15.000
26.441	12.000	15.000	2.000	15.000	15.000
27.771	12.000	10.000	2.000	15.000	15.000
29.103	12.000	5.000	2.000	15.000	15.000
29.323	12.000	5.000	2.000	15.000	15.000
30.452	12.000	5.000	2.000	20.000	15.000
30.992	12.000	5.000	4.000	20.000	12.000
31.212	12.000	5.000	4.000	20.000	13.000
31.435	12.000	5.000	4.000	20.000	14.000
31.656	12.000	5.000	4.000	20.000	15.000
40.814	48.000	5.000	4.000	20.000	15.000
41.134	47.000	5.000	4.000	20.000	15.000
42.459	42.000	5.000	4.000	20.000	15.000
43.787	37.000	5.000	4.000	20.000	15.000
45.113	32.000	5.000	4.000	20.000	15.000
46.438	27.000	5.000	4.000	20.000	15.000
47.762	22.000	5.000	4.000	20.000	15.000
49.086	17.000	5.000	4.000	20.000	15.000
50.413	12.000	5.000	4.000	20.000	15.000
53.551	12.000	20.000	4.000	20.000	15.000
54.882	12.000	15.000	4.000	20.000	15.000
56.212	12.000	10.000	4.000	20.000	15.000
57.543	12.000	5.000	4.000	20.000	15.000
58.875	12.000	5.000	4.000	15.000	15.000
60.004	12.000	5.000	4.000	20.000	15.000
60.544	12.000	5.000	6.000	20.000	12.000
60.766	12.000	5.000	6.000	20.000	13.000
60.987	12.000	5.000	6.000	20.000	14.000
61.210	12.000	5.000	6.000	20.000	15.000
70.364	48.000	5.000	6.000	20.000	15.000
70.684	47.000	5.000	6.000	20.000	15.000
72.010	42.000	5.000	6.000	20.000	15.000
73.334	37.000	5.000	6.000	20.000	15.000
74.661	32.000	5.000	6.000	20.000	15.000
75.986	27.000	5.000	6.000	20.000	15.000
77.310	22.000	5.000	6.000	20.000	15.000
78.640	17.000	5.000	6.000	20.000	15.000
79.966	12.000	5.000	6.000	20.000	15.000
83.102	12.000	20.000	6.000	20.000	15.000
84.434	12.000	15.000	6.000	20.000	15.000
85.763	12.000	10.000	6.000	20.000	15.000
87.093	12.000	5.000	6.000	20.000	15.000
88.423	12.000	5.000	6.000	15.000	15.000
89.553	12.000	5.000	6.000	20.000	15.000
90.105	12.000	5.000	8.000	20.000	12.000
90.327	12.000	5.000	8.000	20.000	13.000
90.547	12.000	5.000	8.000	20.000	14.000
90.767	12.000	5.000	8.000	20.000	15.000
99.921	48.000	5.000	8.000	20.000	15.000
100.242	47.000	5.000	8.000	20.000	15.000
101.572	42.000	5.000	8.000	20.000	15.000
102.902	37.000	5.000	8.000	20.000	15.000

# Log finished at: 10/23/13 17:00:13
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 17:15:30
# Outer loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.05
# Inner loop motor device: tango://has6117b:10000/P02/MOTOR/EXP.07
Time	Motor p02/motor/exp.08 position	Motor p02/motor/exp.09 position	Motor p02/motor/exp.05 position	Motor p02/motor/exp.10 position	Motor p02/motor/exp.07 position
1.514	35.000	5.000	2.000	20.000	12.000
1.735	35.000	5.000	2.000	20.000	13.000
1.955	35.000	5.000	2.000	20.000	14.000
2.180	35.000	5.000	2.000	20.000	15.000
5.318	48.000	5.000	2.000	20.000	15.000
5.639	47.000	5.000	2.000	20.000	15.000
6.865	42.000	5.000	2.000	20.000	15.000
8.189	37.000	5.000	2.000	20.000	15.000
9.513	32.000	5.000	2.000	20.000	15.000
10.837	27.000	5.000	2.000	20.000	15.000
12.163	22.000	5.000	2.000	20.000	15.000
13.490	17.000	5.000	2.000	20.000	15.000
14.814	12.000	5.000	2.000	20.000	15.000
17.951	12.000	20.000	2.000	20.000	15.000
19.281	12.000	15.000	2.000	20.000	15.000
20.610	12.000	10.000	2.000	20.000	15.000
21.941	12.000	5.000	2.000	20.000	15.000
23.270	12.000	5.000	2.000	15.000	15.000
24.498	12.000	5.000	2.000	20.000	15.000
25.036	12.000	5.000	4.000	20.000	12.000
25.257	12.000	5.000	4.000	20.000	13.000
25.477	12.000	5.000	4.000	20.000	14.000
25.697	12.000	5.000	4.000	20.000	15.000

# Log finished at: 10/23/13 17:15:58
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/23/13 17:17:25
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 2.000
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.100	20.100	20.100
1.110	20.100	20.100	20.100
2.198	20.100	20.100	20.100
3.242	20.100	20.100	20.100
4.274	20.000	20.075	20.100
5.318	19.900	20.050	20.100
6.351	20.000	20.033	20.100
7.395	20.000	20.021	20.100
8.477	20.100	20.031	20.100
9.511	20.100	20.035	20.100
10.619	20.100	20.042	20.100
11.650	20.100	20.048	20.100
12.702	20.100	20.052	20.100
13.733	20.000	20.052	20.100
14.774	20.100	20.056	20.100
15.807	20.100	20.059	20.100
16.869	20.000	20.057	20.100
17.906	20.100	20.056	20.100
18.946	19.900	20.050	20.100
19.978	19.800	20.036	20.100
21.010	19.800	20.024	20.100
22.053	19.900	20.018	20.100
23.085	19.900	20.012	20.100
24.159	20.000	20.009	20.100
25.190	20.100	20.011	20.100
26.232	19.900	20.009	20.100
27.270	20.000	20.006	20.100
28.309	20.100	20.010	20.100
29.336	20.100	20.013	20.100
29.478	20.100	20.013	20.100
29.617	20.100	20.013	20.100
29.748	20.100	20.013	20.100
29.918	20.000	20.013	20.100
30.055	20.000	20.013	20.100
30.186	20.000	20.013	20.100
30.325	20.000	20.013	20.100
30.478	20.000	20.013	20.100
30.606	20.000	20.013	20.100
30.737	20.000	20.013	20.100
30.875	20.000	20.013	20.100
31.028	20.000	20.012	20.100
31.162	20.000	20.012	20.100
31.294	20.000	20.012	20.100
31.425	20.000	20.012	20.100
31.585	20.200	20.016	20.100
31.723	20.200	20.016	20.100
31.854	20.200	20.016	20.100
31.985	20.200	20.016	20.100
32.639	20.100	20.019	20.100

# Log finished at: 10/23/13 17:17:59
############################ Log - End ############################

############################ Log - Start ############################
# Log initialized at: 10/24/13 14:09:47
# Temperature device: tango://haspp02oh1:10000/p02/eurotherm2408/ch1a.01# Error threshold: 0.500
Time	Real temperature	Average temperature	Setpoint temperature
0.000	20.000	20.000	20.100
1.091	20.100	20.050	20.100
2.180	20.000	20.050	20.100
3.214	20.100	20.067	20.100
4.247	20.000	20.050	20.100
5.292	20.000	20.040	20.100
6.330	19.900	20.025	20.100
7.373	19.900	20.007	20.100
8.459	19.800	19.987	20.100
9.500	19.900	19.982	20.100
10.575	19.900	19.968	20.100
11.614	20.000	19.971	20.100
12.659	19.900	19.970	20.100
13.691	19.900	19.964	20.100
14.729	19.900	19.963	20.100
15.768	19.800	19.952	20.100
16.868	19.900	19.948	20.100
17.900	19.800	19.944	20.100
18.979	19.900	19.938	20.100
20.010	20.100	19.944	20.100
21.051	20.000	19.950	20.100
22.083	20.000	19.955	20.100
23.126	19.900	19.952	20.100
24.159	20.000	19.952	20.100
25.204	20.000	19.953	20.100
26.244	19.900	19.951	20.100
27.282	19.900	19.949	20.100
28.314	20.100	19.953	20.100
29.346	20.200	19.960	20.100
30.386	19.900	19.960	20.100
31.436	20.000	19.963	20.100
32.477	19.900	19.962	20.100
33.519	19.900	19.960	20.100
34.561	19.900	19.957	20.100
35.592	19.900	19.952	20.100
36.631	20.000	19.947	20.100
37.662	20.100	19.948	20.100
38.694	20.000	19.950	20.100
39.733	19.900	19.948	22.100
40.801	19.800	19.947	22.100
41.842	19.900	19.947	22.100
42.883	19.800	19.945	22.100
43.931	19.900	19.947	22.100
44.963	19.900	19.943	22.100
46.001	19.900	19.942	22.100
47.034	19.800	19.940	22.100
48.106	19.700	19.932	22.100
49.137	19.900	19.932	22.100
50.176	20.200	19.940	22.100
51.207	20.400	19.958	22.100
52.239	20.900	19.988	22.100
53.317	21.300	20.025	22.100
54.363	21.700	20.052	22.100
55.413	22.100	20.117	22.100
56.454	22.600	20.200	22.100
57.485	22.800	20.297	22.100
58.528	22.800	20.388	22.100
59.559	22.700	20.485	22.100
60.596	22.700	20.580	22.100
61.637	22.600	20.623	22.100
62.687	22.500	20.703	22.100
63.730	22.400	20.780	22.100
64.762	22.200	20.855	22.100
65.805	22.200	20.930	22.100
66.837	22.100	21.003	22.100
67.887	22.000	21.072	22.100
68.918	22.000	21.107	22.100
69.978	21.800	21.173	22.100
71.009	21.800	21.232	22.100
72.041	21.500	21.280	22.100
73.077	21.600	21.335	22.100
74.109	21.500	21.392	22.100
75.171	21.500	21.447	22.100
76.203	21.500	21.505	22.100
77.239	21.600	21.533	22.100
78.271	21.500	21.588	22.100
79.303	21.500	21.643	22.100
80.343	21.500	21.698	22.100
81.381	21.700	21.763	22.100
82.444	21.900	21.830	22.100
83.481	22.000	21.863	22.100
84.526	21.900	21.918	22.100
85.558	22.200	21.973	22.100
86.597	22.300	22.018	22.100
87.637	22.300	22.045	22.100
88.681	22.300	22.055	22.100
89.713	22.200	22.047	22.100
90.745	22.200	22.027	22.100
91.785	22.100	22.017	22.100
92.817	22.000	21.990	22.100
